Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,power,narx,error,errorh
16/07/2017,20,0.99,10,22.01,20.23,81.76,7.44,29.21,30,4.81,-9.187797628,13.99779763,-23.18559526
16/07/2017,21,0.3,10,21.36,19.24,85.92,9.04,29.22,30.01,0,34.73563137,-34.73563137,69.47126274
16/07/2017,22,0,10,20.33,17.44,81.56,10.68,29.22,30.01,0,-81.22057743,81.22057743,-162.4411549
16/07/2017,23,0,10,19.4,15.66,76.96,9.32,29.22,30.01,0,-25.16587335,25.16587335,-50.33174671
16/07/2017,24,0.39,10,19.14,15.83,78.66,7.22,29.23,30.02,0,-71.55039904,71.55039904,-143.1007981
17/07/2017,1,0.97,10,19.16,15.87,79.28,6.12,29.22,30.01,0,-0.276670816,0.276670816,-0.553341631
17/07/2017,2,0.92,10,19.17,15.4,76.52,6.28,29.22,30.01,0,-85.82213892,85.82213892,-171.6442778
17/07/2017,3,0.76,10,18.39,15.77,83.45,6.36,29.22,30.01,0,-69.41540756,69.41540756,-138.8308151
17/07/2017,4,0.72,10,17.28,16.12,86.45,6.36,29.22,30.01,0,-21.42654902,21.42654902,-42.85309805
17/07/2017,5,0.28,10,17.13,16.45,91.56,6.36,29.23,30.02,10.95,-130.3120673,141.2620673,-271.5741346
17/07/2017,6,0,10,18.64,16.79,87.72,7.76,29.24,30.03,205.33,136.8035131,68.52648695,68.27702611
17/07/2017,7,0,10,20.46,16.69,76.64,8.28,29.25,30.05,941.5,784.7445525,156.7554475,627.989105
17/07/2017,8,0,10,22.31,15.23,61.72,8.6,29.26,30.05,2144.75,1731.063083,413.6869172,1317.376166
17/07/2017,9,0,10,23.84,16.69,62.8,9.28,29.25,30.04,3157,3130.263882,26.73611809,3103.527764
17/07/2017,10,0.42,10,25.27,16.78,56.8,8.64,29.26,30.05,3725.75,3870.334588,-144.5845882,4014.919176
17/07/2017,11,0,10,26.53,17.21,53.92,10.24,29.25,30.04,4551.25,4101.096964,450.1530362,3650.943928
17/07/2017,12,0,10,27.4,17.21,50.56,8.6,29.25,30.04,4700.25,4495.948782,204.3012183,4291.647563
17/07/2017,13,0.15,10,28.09,17.54,50.2,7.68,29.23,30.02,4604.75,4443.578915,161.171085,4282.40783
17/07/2017,14,0.75,10,28.25,17.94,49.24,5.68,29.22,30.01,4321.75,4006.580066,315.1699343,3691.410131
17/07/2017,15,0.42,10,28.46,17.91,49.64,3.16,29.22,30.01,3624.5,3221.722382,402.7776177,2818.944765
17/07/2017,16,0.44,10,28.12,18,53.16,2.48,29.22,30.01,2591.5,2882.598569,-291.0985686,3173.697137
17/07/2017,17,0.28,10,28.08,17.82,50.44,3.32,29.22,30.01,1467,1548.779908,-81.77990827,1630.559817
17/07/2017,18,0.02,10,26.76,18.15,54.28,3,29.22,30.01,739.25,903.5696999,-164.3196999,1067.8894
17/07/2017,19,0,10,23.63,17.25,58.71,6.4,29.21,30,166.28,150.4923177,15.78768232,134.7046354
17/07/2017,20,0,10,21.39,16.34,61.15,6.36,29.22,30.01,12.57,40.17146804,-27.60146804,67.77293607
17/07/2017,21,0,10,20.22,16.63,66.96,7.32,29.23,30.02,0,32.66871848,-32.66871848,65.33743696
17/07/2017,22,0,10,19.49,17.07,73.44,7.28,29.24,30.03,0,17.70207535,-17.70207535,35.4041507
17/07/2017,23,0,10,18.8,17.03,78.56,6.32,29.25,30.05,0,-37.25861433,37.25861433,-74.51722866
17/07/2017,24,0.02,10,19.24,16.79,79,5.22,29.26,30.05,0,-16.98716663,16.98716663,-33.97433325
18/07/2017,1,0,10,18.04,16.07,79.2,4.28,29.27,30.06,0,18.3915485,-18.3915485,36.78309699
18/07/2017,2,0.02,10,17.78,15.68,78.24,2.68,29.27,30.06,0,-48.78411616,48.78411616,-97.56823231
18/07/2017,3,0,9.96,17.14,15.12,78.68,2.56,29.27,30.06,0,57.81545495,-57.81545495,115.6309099
18/07/2017,4,0,10,16.93,14.26,75.47,1.92,29.27,30.06,0,89.87479352,-89.87479352,179.749587
18/07/2017,5,0,9.96,17.02,14.43,75.47,1.08,29.27,30.06,13.52,55.04011632,-41.52011632,96.56023264
18/07/2017,6,0,10,19.11,14.52,66.59,0,29.28,30.07,310.5,168.3699436,142.1300564,26.2398871
18/07/2017,7,0,10,22.02,16.67,66.6,0.2,29.29,30.08,816.75,1083.818721,-267.0687206,1350.887441
18/07/2017,8,0,10,24.24,18.6,66.44,0.2,29.3,30.09,1853.5,1762.11912,91.38088007,1670.73824
18/07/2017,9,0,10,26.19,18.71,59.64,2.56,29.31,30.1,3016.75,2690.565456,326.1845444,2364.380911
18/07/2017,10,0,10,27.1,18.12,54.8,1.92,29.31,30.11,3939.5,3846.055735,93.44426503,3752.61147
18/07/2017,11,0,10,28.05,17.46,50.12,3.76,29.31,30.1,4439,4127.751836,311.2481642,3816.503672
18/07/2017,12,0,10,28.71,17.31,47.32,4.44,29.3,30.09,4568.75,4609.936762,-41.18676173,4651.123523
18/07/2017,13,0,10,29.6,17.52,44.76,3.44,29.29,30.08,4542.5,4432.912448,109.5875522,4323.324896
18/07/2017,14,0,10,30.06,17.01,43.32,2.76,29.28,30.07,4363.25,4237.57952,125.6704797,4111.909041
18/07/2017,15,0,10,30.29,16.11,39.28,2.76,29.27,30.06,3803.75,3881.675759,-77.92575863,3959.601517
18/07/2017,16,0,10,30.22,17.04,42,4.4,29.27,30.06,2940.25,2957.039907,-16.78990669,2973.829813
18/07/2017,17,0,10,28.98,18.84,50.12,4.4,29.27,30.06,1939.75,1744.917834,194.8321661,1550.085668
18/07/2017,18,0,10,27.91,20.4,59.24,1.16,29.27,30.06,795.75,566.6765649,229.0734351,337.6031298
18/07/2017,19,0,10,24.59,20.88,74.44,2.12,29.28,30.07,243.3,245.3724992,-2.072499158,247.4449983
18/07/2017,20,0,10,22.81,21.11,84,1.16,29.29,30.08,4.71,-63.11520599,67.82520599,-130.940412
18/07/2017,21,0,10,21.54,20.74,87.96,3.2,29.31,30.1,0,-63.38449225,63.38449225,-126.7689845
18/07/2017,22,0,10,21.3,20.62,88.08,3.64,29.31,30.1,0,12.71058486,-12.71058486,25.42116973
18/07/2017,23,0,10,21.5,20.63,87.12,4.92,29.3,30.09,0,34.92011912,-34.92011912,69.84023825
18/07/2017,24,0,10,22.27,21.09,87.33,6.89,29.31,30.1,0,-13.50049271,13.50049271,-27.00098542
19/07/2017,1,0.52,10,21.61,21.38,93.2,1.16,29.29,30.08,0,-73.11350475,73.11350475,-146.2270095
19/07/2017,2,0.16,9.96,21.49,21.06,94.16,0.2,29.3,30.09,0,-77.09103908,77.09103908,-154.1820782
19/07/2017,3,0.8,9.92,22.07,20.8,88.4,3.76,29.3,30.09,0,-2.979237335,2.979237335,-5.958474669
19/07/2017,4,0.99,9.96,22.47,20.78,87.23,2.96,29.31,30.1,0,-109.419539,109.419539,-218.8390781
19/07/2017,5,0.99,3.66,22.3,21.45,95.31,5.83,29.33,30.13,7.84,-62.82834855,70.66834855,-133.4966971
19/07/2017,6,0.97,5.61,22.21,21.63,98.29,0.53,29.34,30.13,10.02,37.27538309,-27.25538309,64.53076617
19/07/2017,7,0.83,7,23.45,22.36,99.76,1.92,29.34,30.14,470.38,199.7808302,270.5991698,-70.81833967
19/07/2017,8,0.91,10,25.58,23.32,92.68,0.96,29.34,30.14,1185.25,1281.967808,-96.71780801,1378.685616
19/07/2017,9,0.14,10,27.5,24.31,83.6,5.68,29.34,30.13,3016.5,2243.319123,773.1808774,1470.138245
19/07/2017,10,0,10,28.89,24.56,75.52,6,29.34,30.13,3745.75,3827.940138,-82.19013826,3910.130277
19/07/2017,11,0.42,10,29.72,24.8,72.88,5.04,29.32,30.12,4268,4166.671409,101.3285908,4065.342818
19/07/2017,12,0.81,10,30.57,24.88,70,3.76,29.31,30.11,4214.25,4023.295424,190.9545761,3832.340848
19/07/2017,13,0.81,10,31.17,24.98,67.36,4.76,29.31,30.1,2746,3823.46131,-1077.46131,4900.922621
19/07/2017,14,0.62,10,31.72,25.33,66.72,4.08,29.3,30.09,3891.75,2608.760754,1282.989246,1325.771508
19/07/2017,15,0.88,10,31.81,25.17,66.56,3.2,29.29,30.08,3630,3498.531415,131.468585,3367.06283
19/07/2017,16,0.96,10,31.79,25.44,67.08,4.12,29.28,30.07,3039.25,2586.29487,452.9551298,2133.33974
19/07/2017,17,0.14,10,31.22,26.21,72.53,5,29.27,30.06,1900.25,2193.612947,-293.3629466,2486.975893
19/07/2017,18,0,10,29.86,26.31,77.88,3.76,29.27,30.06,788.25,1058.534864,-270.2848642,1328.819728
19/07/2017,19,0,9.88,27.74,26.56,88.84,3.72,29.26,30.05,154.75,329.14718,-174.39718,503.54436
19/07/2017,20,0,9.88,26.42,26.03,93.76,1.2,29.28,30.07,9,39.98090001,-30.98090001,70.96180002
19/07/2017,21,0,7.96,25.59,25.6,95.8,0,29.31,30.1,0,26.20235313,-26.20235313,52.40470626
19/07/2017,22,0.38,9.92,25.4,24,87.28,6.92,29.32,30.12,0,-54.61213838,54.61213838,-109.2242768
19/07/2017,23,0.46,9.88,23.82,20.58,82.04,6.6,29.33,30.12,0,-39.07454783,39.07454783,-78.14909566
19/07/2017,24,0.05,10,23.03,20.11,81.67,0.88,29.31,30.1,0,-86.5696942,86.5696942,-173.1393884
20/07/2017,1,0,10,21.73,20.68,90.84,1.16,29.29,30.08,0,-73.12342924,73.12342924,-146.2468585
20/07/2017,2,0,10,21.5,20.81,90.84,3.72,29.25,30.04,0,-40.53439543,40.53439543,-81.06879086
20/07/2017,3,0,10,21.54,20.86,93.2,3.72,29.23,30.02,0,-78.2910548,78.2910548,-156.5821096
20/07/2017,4,0.38,10,21.99,21.02,91.92,2.8,29.25,30.04,0,-9.225338082,9.225338082,-18.45067616
20/07/2017,5,0.28,10,22.46,21.39,92.04,2.76,29.25,30.04,0.79,-31.54800241,32.33800241,-63.88600482
20/07/2017,6,0.53,9.43,23.47,22.3,95.19,4.93,29.25,30.05,178.35,53.37776237,124.9722376,-71.59447525
20/07/2017,7,0.53,6.88,24.76,23.56,95.92,0.28,29.29,30.09,364.25,612.6415252,-248.3915252,861.0330505
20/07/2017,8,0.98,5.68,25.17,24.16,95.56,2.88,29.33,30.13,574.75,822.6926357,-247.9426357,1070.635271
20/07/2017,9,0.59,6.32,25.48,23.81,93.88,3.12,29.3,30.1,240,669.9725378,-429.9725378,1099.945076
20/07/2017,10,0.02,9.96,27.24,24.64,86.68,6.84,29.27,30.06,1453,825.2522129,627.7477871,197.5044257
20/07/2017,11,0,9.96,29.02,25.61,78.8,8.64,29.24,30.03,2265.5,2485.074087,-219.5740866,2704.648173
20/07/2017,12,0,9.96,30.52,25.42,74.76,8.44,29.21,30,3621.5,2676.197223,945.3027771,1730.894446
20/07/2017,13,0,10,31.42,25.95,72.24,8.52,29.19,29.98,4357.5,3525.602892,831.8971084,2693.705783
20/07/2017,14,0,10,32.18,25.83,67.36,13.84,29.19,29.98,4221,3527.407449,693.5925514,2833.814897
20/07/2017,15,0,10,32.42,26.48,69.52,11.08,29.17,29.96,3410.25,3509.185768,-98.93576835,3608.121537
20/07/2017,16,0,10,32.52,26.5,67.28,8.68,29.17,29.96,2815.25,2472.591188,342.6588119,2129.932376
20/07/2017,17,0,10,32.11,26.03,67.28,6.6,29.16,29.95,1862.75,1904.182721,-41.43272055,1945.615441
20/07/2017,18,0,10,30.84,26.03,70.52,6.32,29.16,29.95,788.75,763.2818052,25.46819476,737.8136105
20/07/2017,19,0.56,9.96,28.33,26.44,82.44,4.72,29.17,29.96,154.13,110.7535913,43.37640872,67.37718255
20/07/2017,20,0.7,9.96,27.31,26.47,87.76,3.4,29.17,29.96,2.07,8.837459651,-6.767459651,15.6049193
20/07/2017,21,0.54,9.88,27.3,26.26,83.52,2.2,29.18,29.97,0,77.10771912,-77.10771912,154.2154382
20/07/2017,22,0.14,9.88,26.74,26.48,91,3.76,29.18,29.97,0,13.00547242,-13.00547242,26.01094484
20/07/2017,23,0.03,6.96,26.58,26.45,94.84,3,29.17,29.96,0,-3.130368974,3.130368974,-6.260737948
20/07/2017,24,0,7,26.3,25.95,93.67,5,29.16,29.95,0,76.10946956,-76.10946956,152.2189391
21/07/2017,1,0.24,7.96,25.76,25.38,90.88,3.08,29.17,29.96,0,33.43467144,-33.43467144,66.86934288
21/07/2017,2,0.74,9.88,25.35,22.5,82.36,10.76,29.2,30,0,-108.8304758,108.8304758,-217.6609515
21/07/2017,3,0.84,10,24.16,21.83,86.92,8.36,29.2,29.99,0,36.26874014,-36.26874014,72.53748028
21/07/2017,4,0.88,10,23.37,21.64,89.8,6.4,29.22,30.02,0,-54.39332487,54.39332487,-108.7866497
21/07/2017,5,0.16,10,22.93,21.9,93.52,4.12,29.21,30,0.8,75.92856512,-75.12856512,151.0571302
21/07/2017,6,0.31,10,23.13,22.04,94.68,5.68,29.22,30.01,103.25,199.8104476,-96.56044758,296.3708952
21/07/2017,7,0.31,10,25.06,22.25,87.12,7.32,29.21,30,536.75,473.9198709,62.83012909,411.0897418
21/07/2017,8,0.28,10,26.94,23.18,80.28,2.16,29.21,30,2046.25,1299.117779,747.1322211,551.9855578
21/07/2017,9,0,10,28.17,23.57,77.44,0,29.22,30.01,2364.5,2943.339698,-578.8396982,3522.179396
21/07/2017,10,0.02,10,29.68,24.11,72.68,0,29.23,30.02,3290,3177.264717,112.7352825,3064.529435
21/07/2017,11,0,10,30.96,24.7,70.44,1.24,29.22,30.01,3958.5,3846.542729,111.9572711,3734.585458
21/07/2017,12,0.01,10,31.82,25.54,68.56,4.92,29.2,29.99,4135.25,4225.463369,-90.21336856,4315.676737
21/07/2017,13,0.01,10,32.48,26.32,69.36,5.36,29.18,29.97,3842.75,3965.994054,-123.2440538,4089.238108
21/07/2017,14,0.15,10,32.9,27.06,67.92,6.04,29.16,29.95,3854.75,3514.755754,339.9942459,3174.761508
21/07/2017,15,0.41,10,32.72,26.38,64.34,4.62,29.13,29.93,3384.25,3031.618062,352.6319378,2678.986124
21/07/2017,16,0.33,10,31.67,27.01,69.23,5.24,29.13,29.92,1328.75,2276.651417,-947.9014167,3224.552833
21/07/2017,17,0.07,10,31.6,27.02,73.07,5.77,29.1,29.89,2108.5,599.5036137,1508.996386,-909.4927726
21/07/2017,18,0,10,30.31,27.31,78.08,5.36,29.1,29.89,937.25,1376.848714,-439.5987143,1816.447429
21/07/2017,19,0,9.96,28.1,25.78,81.92,5.68,29.1,29.89,144.33,165.3140519,-20.98405185,186.2981037
21/07/2017,20,0,9.96,26.58,25.4,88,4.6,29.11,29.9,5.66,-29.92700397,35.58700397,-65.51400794
21/07/2017,21,0,9.96,26.06,25.06,86.92,7.28,29.09,29.88,0,68.55748795,-68.55748795,137.1149759
21/07/2017,22,0,9.92,26.34,24.8,86.92,6.44,29.08,29.87,0,68.42038059,-68.42038059,136.8407612
21/07/2017,23,0,9.92,26.72,25.58,90.88,4.84,29.07,29.86,0,27.29618,-27.29618,54.59236
21/07/2017,24,0.67,9.67,27.41,25.82,87.67,5.66,29.06,29.85,0,-28.89485985,28.89485985,-57.7897197
22/07/2017,1,0.62,9.92,25.47,21.43,81.48,9.56,29.08,29.87,0,13.59474285,-13.59474285,27.18948569
22/07/2017,2,0.38,9.92,24.99,22.17,89.6,5.56,29.07,29.86,0,47.78334205,-47.78334205,95.56668409
22/07/2017,3,0.48,9.92,24.78,22.65,95.68,4.44,29.06,29.85,0,45.58331878,-45.58331878,91.16663757
22/07/2017,4,0.72,9.88,24.54,22.79,95.56,4.08,29.08,29.87,0,-17.75498755,17.75498755,-35.50997511
22/07/2017,5,0.47,9.88,23.64,22.44,92.48,5.08,29.09,29.88,0,-132.2420712,132.2420712,-264.4841423
22/07/2017,6,0.38,10,23.5,22.28,92.44,8.88,29.11,29.9,154.4,2.823203039,151.576797,-148.7535939
22/07/2017,7,0.72,6.8,22.49,21.41,91.69,11.16,29.16,29.95,512.5,508.3714974,4.128502554,504.2429949
22/07/2017,8,0.92,7.84,21.43,21.47,98.76,7.36,29.09,29.89,335,684.8195933,-349.8195933,1034.639187
22/07/2017,9,0.5,9.77,21.85,21.71,96.58,11.96,29.04,29.83,146.5,573.9876719,-427.4876719,1001.475344
22/07/2017,10,0.01,10,24.29,22.45,88.35,8.42,29.02,29.82,561,695.5777792,-134.5777792,830.1555585
22/07/2017,11,0,10,26.34,23.4,78.68,6.96,29.05,29.84,2632.5,1485.998135,1146.501865,339.4962694
22/07/2017,12,0,10,28.27,23.63,72.72,6.68,29.05,29.84,3067.75,2920.088953,147.6610471,2772.427906
22/07/2017,13,0,10,29.86,23.89,69.36,6.68,29.05,29.84,3343,3246.56834,96.43166004,3150.13668
22/07/2017,14,0.56,10,30.86,24.8,70,8,29.04,29.83,3927.5,3300.599306,626.9006939,2673.698612
22/07/2017,15,0.98,10,31,25.31,70.72,7,29.03,29.82,3666.5,3028.069383,638.4306166,2389.638767
22/07/2017,16,1,10,30.43,25.54,75.64,6.32,29.03,29.82,2026,2321.123441,-295.1234411,2616.246882
22/07/2017,17,0.91,10,30.05,25.54,74.88,6.04,29.02,29.81,1569.75,969.6805226,600.0694774,369.6110451
22/07/2017,18,0.32,10,29.07,25.45,79.88,6.28,29.01,29.8,536.25,760.8086368,-224.5586368,985.3672737
22/07/2017,19,0.04,10,27.71,25.38,82.96,3.64,29.02,29.81,99.35,181.4289214,-82.07892142,263.5078428
22/07/2017,20,0,10,26.22,25.62,89.8,0.2,29.03,29.82,3.93,-14.62013194,18.55013194,-33.17026387
22/07/2017,21,0.01,10,25.59,25.52,93.76,1.2,29.03,29.82,0,83.61129808,-83.61129808,167.2225962
22/07/2017,22,0.81,10,25.4,25.23,95.8,2.12,29.04,29.83,0,34.86371902,-34.86371902,69.72743804
22/07/2017,23,0.74,10,25.63,25.01,95.8,2.24,29.03,29.82,0,-14.94112375,14.94112375,-29.8822475
22/07/2017,24,0.72,10,25.54,25.06,96.34,0.66,29.03,29.82,0,1.643436269,-1.643436269,3.286872538
23/07/2017,1,0,10,24.48,24.64,95.92,0.12,28.99,29.78,0,-5.172298562,5.172298562,-10.34459712
23/07/2017,2,0.02,9.58,23.63,24.1,98.73,0.3,28.99,29.78,0,-22.24451461,22.24451461,-44.48902921
23/07/2017,3,0.74,6.67,24.11,23.9,97.67,2.07,29,29.8,0,16.45678176,-16.45678176,32.91356353
23/07/2017,4,0.96,5.68,24.25,24.35,99.88,4.44,29.03,29.82,0,-2.402565113,2.402565113,-4.805130226
23/07/2017,5,0.82,6.24,24.39,24.32,99.88,6.96,29.06,29.85,0,-217.6918005,217.6918005,-435.3836009
23/07/2017,6,0.29,9.92,24.76,24.48,71.2,8.36,22.22,29.86,60.86,110.8463701,-49.98637009,160.8327402
23/07/2017,7,0.71,8.85,25.42,24.94,94.78,7.37,29.06,29.85,289.25,420.8500189,-131.6000189,552.4500378
23/07/2017,8,0.82,9.92,26.32,25.21,89.08,10.2,29.04,29.83,443.25,879.6833632,-436.4333632,1316.116726
23/07/2017,9,0.72,10,27.22,24.81,83.89,11.81,29.04,29.83,1436,598.1323095,837.8676905,-239.735381
23/07/2017,10,0.64,10,28.54,24.25,74.76,12.6,29.06,29.85,2059.25,2176.134609,-116.8846095,2293.019219
23/07/2017,11,0.53,10,29.8,23.78,67.12,13.24,29.06,29.85,3664.5,2748.889859,915.6101414,1833.279717
23/07/2017,12,0.64,10,30.36,23.08,61.92,13.88,29.05,29.84,3732,3720.300789,11.69921097,3708.601578
23/07/2017,13,0.01,10,30.95,20.89,51.96,12.72,29.04,29.83,4585.5,3545.72065,1039.77935,2505.941299
23/07/2017,14,0.01,10,31.27,19.37,45.72,11.72,29.04,29.83,4245.25,4271.36814,-26.11813958,4297.486279
23/07/2017,15,0,10,31.25,19.22,45,11.4,29.04,29.83,3891.75,3520.485608,371.2643923,3149.221215
23/07/2017,16,0,10,30.44,19.45,47.88,8,29.02,29.81,2759.75,2986.192306,-226.4423058,3212.634612
23/07/2017,17,0,10,29.93,21.87,57.88,6.72,29.03,29.82,1858.75,1442.277053,416.4729473,1025.804105
23/07/2017,18,0.77,8.15,27.37,20.82,70.34,7.58,29.03,29.83,1010,762.2956761,247.7043239,514.5913521
23/07/2017,19,0.63,10,25.42,21.85,85.97,7.54,29.03,29.83,187.55,179.7897212,7.760278825,172.0294424
23/07/2017,20,0.18,9.7,22.13,20.89,90.51,4.8,29.07,29.86,5.58,92.28518789,-86.70518789,178.9903758
23/07/2017,21,0.02,10,21.57,21.02,96.72,5.56,29.08,29.87,0,-72.16295246,72.16295246,-144.3259049
23/07/2017,22,0,10,21.19,20.9,95.44,4.92,29.09,29.88,0,-17.95215248,17.95215248,-35.90430495
23/07/2017,23,0,9.96,20.45,20.58,95.56,5.36,29.1,29.89,0,3.533248614,-3.533248614,7.066497229
23/07/2017,24,0,10,20.37,20.32,96.56,5.11,29.1,29.89,0,-11.37770703,11.37770703,-22.75541405
24/07/2017,1,0.01,9.88,19.92,19.9,96.84,5.96,29.11,29.9,0,6.537383574,-6.537383574,13.07476715
24/07/2017,2,0.03,10,19.61,19.64,96.72,5.04,29.11,29.9,0,36.11695978,-36.11695978,72.23391956
24/07/2017,3,0,10,19.44,19.58,95.44,6,29.11,29.91,0,0.867641947,-0.867641947,1.735283894
24/07/2017,4,0,8.4,19.38,19.45,96.72,7.64,29.13,29.92,0,29.79054242,-29.79054242,59.58108485
24/07/2017,5,0,5.04,19.53,19.45,95.56,9.36,29.14,29.94,5.75,31.5520641,-25.8020641,57.3541282
24/07/2017,6,0.28,7.28,20.45,19.61,91.8,10.68,29.17,29.97,178.98,112.4285845,66.55141551,45.87716898
24/07/2017,7,0.63,10,21.49,19.43,85.71,8.89,29.19,29.99,880.5,510.2312735,370.2687265,139.962547
24/07/2017,8,1,10,22.32,19.48,82.64,8.68,29.2,29.99,1368.75,1618.13431,-249.3843099,1867.51862
24/07/2017,9,1,10,23.16,19.39,79.96,7.36,29.21,30,2700.5,2059.952017,640.5479833,1419.404033
24/07/2017,10,1,10,23.54,19.29,76.16,8.54,29.22,30.01,2534.25,3242.331538,-708.0815382,3950.413076
24/07/2017,11,1,10,24.1,19.06,71.88,7.32,29.22,30.01,2670.25,2778.667983,-108.4179832,2887.085966
24/07/2017,12,1,10,24.93,19.18,68.44,8.96,29.22,30.01,3038.25,3176.68504,-138.4350404,3315.120081
24/07/2017,13,0.75,10,25.62,18.88,63.11,7.92,29.22,30.01,3392,3256.513531,135.4864685,3121.027063
24/07/2017,14,0.66,10,26.22,18.72,60.48,9.48,29.23,30.02,2959.25,3347.38956,-388.1395603,3735.529121
24/07/2017,15,0.53,10,26.56,18.54,58.12,10.24,29.23,30.02,3098.5,2685.581708,412.9182921,2272.663416
24/07/2017,16,0.42,10,26.13,18.24,58.08,10.2,29.23,30.02,938.75,2619.977726,-1681.227726,4301.205452
24/07/2017,17,0.16,10,25.45,17.79,59.44,11.24,29.23,30.02,2078.25,685.1836097,1393.06639,-707.8827805
24/07/2017,18,0.03,10,24.08,17.84,63.68,9.28,29.24,30.03,914.25,1327.227395,-412.977395,1740.20479
24/07/2017,19,0,10,21.83,17.95,71.12,8,29.26,30.05,130.85,181.472565,-50.622565,232.09513
24/07/2017,20,0,10,20.62,17.53,78.44,7.36,29.28,30.07,8.08,-45.77878328,53.85878328,-99.63756657
24/07/2017,21,0,10,19.72,17.31,82.84,7.36,29.29,30.09,0,-38.21714248,38.21714248,-76.43428497
24/07/2017,22,0,10,18.86,17.03,87.72,7.4,29.31,30.1,0,-11.61748311,11.61748311,-23.23496623
24/07/2017,23,0,10,17.85,16.87,88.92,6.36,29.31,30.11,0,26.5474202,-26.5474202,53.0948404
24/07/2017,24,0,10,17.8,16.85,92.34,5.33,29.31,30.11,0,26.35348506,-26.35348506,52.70697011
25/07/2017,1,0,10,17.09,16.88,94.04,6.12,29.33,30.12,0,23.66584766,-23.66584766,47.33169532
25/07/2017,2,0,10,16.84,16.59,94.16,4.44,29.34,30.14,0,-29.3357909,29.3357909,-58.6715818
25/07/2017,3,0,9.88,17.02,16.3,96.84,5.4,29.34,30.14,0,-61.25109851,61.25109851,-122.502197
25/07/2017,4,0,9.88,16.71,15.96,95.56,5.08,29.34,30.14,0,66.21477984,-66.21477984,132.4295597
25/07/2017,5,0,9.88,16.64,15.83,93,4.44,29.36,30.16,5.83,38.95899779,-33.12899779,72.08799558
25/07/2017,6,0,10,18.21,16.34,87.12,6.08,29.39,30.18,163.35,160.4286712,2.921328751,157.5073425
25/07/2017,7,0,10,20.16,16.8,77.8,9,29.39,30.19,898.25,676.5925021,221.6574979,454.9350041
25/07/2017,8,0,10,21.95,16.99,73.32,8.4,29.39,30.19,2125.25,1894.450432,230.7995678,1663.650864
25/07/2017,9,0,10,23.4,17.04,66.52,8.04,29.39,30.19,3210,3292.509398,-82.50939778,3375.018796
25/07/2017,10,0,10,24.8,17.48,62.2,7.32,29.39,30.19,4015.25,3789.661091,225.5889091,3564.072182
25/07/2017,11,0.14,10,25.65,18.2,60.8,6.76,29.39,30.18,4501.5,4445.856552,55.6434479,4390.213104
25/07/2017,12,0.42,10,26.26,18.07,58.28,5.36,29.39,30.18,4322.75,4382.369697,-59.61969746,4441.989395
25/07/2017,13,0.29,10,27.05,17.92,55.6,3.4,29.38,30.17,3994.25,4029.378601,-35.12860115,4064.507202
25/07/2017,14,0.02,10,27.26,17.93,54.36,7,29.36,30.16,4313.25,3741.085967,572.1640329,3168.921934
25/07/2017,15,0.02,10,27.57,17.56,52,6.68,29.36,30.16,4192,3612.03707,579.9629295,3032.074141
25/07/2017,16,0.01,10,27.47,17.49,52.56,7.88,29.36,30.15,3000.75,3413.02343,-412.2734296,3825.296859
25/07/2017,17,0.01,10,26.83,17.15,53.28,8.88,29.34,30.14,1911.25,1939.900595,-28.65059473,1968.551189
25/07/2017,18,0,10,25.29,17.4,57,6.92,29.34,30.13,734.75,761.4593108,-26.70931075,788.1686215
25/07/2017,19,0,10,22.16,18.34,71.64,5.04,29.32,30.12,125.38,22.2597774,103.1202226,-80.86044519
25/07/2017,20,0,10,20.8,18.3,79.96,0.12,29.34,30.14,5.51,-48.78453681,54.29453681,-103.0790736
25/07/2017,21,0,10,19.77,18.1,83.16,4.08,29.36,30.15,0,-71.25812694,71.25812694,-142.5162539
25/07/2017,22,0,10,19.13,17.66,86.04,5.04,29.35,30.14,0,-43.86438108,43.86438108,-87.72876217
25/07/2017,23,0,10,18.08,17.35,87.96,3.76,29.34,30.14,0,-43.01703408,43.01703408,-86.03406817
25/07/2017,24,0,10,17.97,17.08,90,3.33,29.34,30.13,0,-1.148067062,1.148067062,-2.296134123
26/07/2017,1,0,10,17.32,16.91,91.92,0.2,29.34,30.14,0,-3.938332813,3.938332813,-7.876665627
26/07/2017,2,0,10,17.09,17.01,92.88,2.12,29.34,30.13,0,-56.45986905,56.45986905,-112.9197381
26/07/2017,3,0,10,17.35,17.1,93,0.2,29.33,30.12,0,-4.290817215,4.290817215,-8.581634431
26/07/2017,4,0,10,17.12,16.98,92.88,2.04,29.32,30.11,0,73.72335198,-73.72335198,147.446704
26/07/2017,5,0.01,10,17.65,17.01,92.88,3.64,29.31,30.11,8.83,-41.81432541,50.64432541,-92.45865083
26/07/2017,6,0.28,10,19.32,17.6,89.04,4.72,29.31,30.11,277.75,210.1015381,67.6484619,142.4530762
26/07/2017,7,0,10,21.81,18.79,84.2,6.04,29.31,30.11,896.75,818.1402557,78.60974426,739.5305115
